img, part, ecd.nm, contrast, circ, a.r, round, solidity
15, 42, 85.40, 0.9076, 0.8966, 1.0187, 0.9817, 0.9737
15, 43, 76.26, 0.9163, 0.8903, 1.0137, 0.9865, 0.9720
15, 44, 70.71, 0.6555, 0.9011, 1.0229, 0.9776, 0.9704
15, 45, 72.08, 0.6212, 0.8506, 1.3056, 0.7659, 0.9805
15, 46, 68.38, 0.6176, 0.8823, 1.0246, 0.9760, 0.9687
15, 47, 18.52, 0.8103, 0.3916, 4.0145, 0.2491, 0.9104
15, 48, 80.97, 0.5365, 0.8872, 1.0158, 0.9844, 0.9717
15, 49, 64.50, 0.6270, 0.8885, 1.0385, 0.9630, 0.9707
15, 50, 84.16, 0.5734, 0.8770, 1.0429, 0.9589, 0.9726
15, 51, 86.57, 0.7961, 0.8962, 1.0411, 0.9605, 0.9761
15, 52, 38.96, 0.4590, 0.4546, 2.6468, 0.3778, 0.9273
15, 53, 72.77, 0.5879, 0.8682, 1.0324, 0.9686, 0.9680
15, 54, 83.09, 0.5598, 0.8852, 1.0039, 0.9961, 0.9719
15, 55, 68.97, 0.4952, 0.7096, 1.0411, 0.9605, 0.9467
15, 56, 65.11, 0.6858, 0.8993, 1.0249, 0.9757, 0.9727
15, 57, 73.14, 0.9415, 0.8978, 1.0240, 0.9765, 0.9688
15, 58, 68.83, 0.4573, 0.8674, 1.0255, 0.9752, 0.9629
15, 59, 71.88, 0.4124, 0.9076, 1.0301, 0.9708, 0.9725
15, 60, 76.06, 0.4913, 0.8949, 1.0151, 0.9851, 0.9717
15, 61, 70.20, 0.5860, 0.8480, 1.0318, 0.9692, 0.9605
15, 62, 71.99, 0.5984, 0.8004, 1.0420, 0.9597, 0.9586
15, 63, 89.45, 0.6270, 0.8949, 1.0338, 0.9673, 0.9766
15, 64, 64.95, 0.6681, 0.8239, 1.3807, 0.7243, 0.9787
15, 65, 73.39, 0.8552, 0.9058, 1.0185, 0.9818, 0.9764
15, 66, 95.82, 0.9463, 0.8905, 1.0112, 0.9889, 0.9731
15, 67, 73.89, 0.7805, 0.8987, 1.0205, 0.9799, 0.9718
15, 68, 82.40, 0.6312, 0.8713, 1.0151, 0.9851, 0.9703
15, 69, 79.59, 0.9014, 0.9078, 1.0256, 0.9751, 0.9746
15, 70, 87.78, 0.5133, 0.8729, 1.0397, 0.9618, 0.9734
15, 71, 93.92, 0.7288, 0.8965, 1.0155, 0.9848, 0.9764
15, 72, 84.00, 0.5701, 0.9046, 1.0171, 0.9832, 0.9756
15, 73, 92.93, 0.6810, 0.9027, 1.0236, 0.9769, 0.9773
15, 74, 88.49, 0.7227, 0.8853, 1.0239, 0.9767, 0.9754
15, 75, 85.45, 0.6348, 0.9050, 1.0276, 0.9732, 0.9764
15, 76, 78.89, 0.5187, 0.8988, 1.0276, 0.9731, 0.9723
15, 77, 60.56, 0.4751, 0.8922, 1.0340, 0.9671, 0.9603
15, 78, 57.07, 0.4358, 0.6743, 1.0381, 0.9633, 0.9438
15, 79, 77.73, 0.7153, 0.9026, 1.0033, 0.9967, 0.9734
15, 80, 76.87, 0.6585, 0.8979, 1.0210, 0.9795, 0.9753
15, 81, 85.19, 0.4431, 0.8675, 1.0103, 0.9898, 0.9693
15, 82, 47.03, 0.7165, 0.6234, 2.2152, 0.4514, 0.9680
15, 83, 85.31, 0.5349, 0.9038, 1.0240, 0.9765, 0.9766
15, 84, 80.63, 0.8061, 0.9118, 1.0150, 0.9852, 0.9770
15, 85, 81.45, 0.7298, 0.8811, 1.0309, 0.9700, 0.9756
15, 86, 85.39, 0.5026, 0.8758, 1.0142, 0.9860, 0.9736
15, 87, 69.87, 0.4619, 0.8887, 1.0344, 0.9667, 0.9726
15, 88, 88.83, 0.5271, 0.9036, 1.0308, 0.9701, 0.9762
15, 89, 97.76, 0.6991, 0.9016, 1.0090, 0.9911, 0.9784
15, 90, 83.56, 0.5627, 0.9004, 1.0276, 0.9731, 0.9740
15, 91, 80.39, 0.5103, 0.8292, 1.0221, 0.9784, 0.9664
15, 92, 66.13, 0.5811, 0.8906, 1.0303, 0.9706, 0.9703
15, 93, 94.26, 0.5805, 0.8796, 1.0119, 0.9882, 0.9756
15, 94, 86.42, 0.6930, 0.8833, 1.0150, 0.9852, 0.9755
15, 95, 64.49, 0.8407, 0.8940, 1.0321, 0.9689, 0.9709
15, 96, 81.26, 0.8714, 0.9025, 1.0608, 0.9426, 0.9755
15, 97, 74.82, 0.4919, 0.8769, 1.0209, 0.9795, 0.9657
15, 98, 89.27, 0.6070, 0.8846, 1.0375, 0.9638, 0.9761
15, 99, 102.03, 0.6839, 0.8752, 1.0160, 0.9843, 0.9756
15, 100, 84.57, 0.8862, 0.9079, 1.0260, 0.9747, 0.9776
15, 101, 22.12, 0.4874, 0.3513, 5.0076, 0.1997, 0.9355
15, 102, 93.32, 0.7288, 0.9035, 1.0321, 0.9689, 0.9765
15, 103, 61.15, 0.6157, 0.8768, 1.0345, 0.9666, 0.9656
15, 104, 80.18, 0.8710, 0.8889, 1.0281, 0.9727, 0.9740
15, 105, 55.00, 0.5036, 0.8116, 1.4278, 0.7004, 0.9752
15, 106, 83.71, 0.9279, 0.8984, 1.0795, 0.9264, 0.9745
15, 107, 73.04, 0.9321, 0.9235, 1.0287, 0.9721, 0.9748
15, 108, 80.45, 0.5021, 0.8940, 1.0266, 0.9741, 0.9745
15, 109, 79.35, 0.4454, 0.8423, 1.0409, 0.9607, 0.9675
15, 110, 83.63, 0.4644, 0.8661, 1.0388, 0.9626, 0.9700
15, 111, 84.23, 0.5074, 0.9005, 1.0338, 0.9673, 0.9775
15, 112, 27.28, 0.5102, 0.4445, 3.7727, 0.2651, 0.9341
15, 113, 51.19, 0.4350, 0.7841, 1.0210, 0.9794, 0.9472
15, 114, 72.66, 0.4625, 0.9011, 1.0164, 0.9839, 0.9695
15, 115, 85.84, 0.7256, 0.8916, 1.0175, 0.9828, 0.9748
15, 116, 71.74, 0.9379, 0.9085, 1.0280, 0.9728, 0.9729
15, 117, 53.57, 0.9127, 0.8968, 1.0440, 0.9579, 0.9672
15, 118, 81.05, 0.7262, 0.8800, 1.0124, 0.9877, 0.9759
15, 119, 73.09, 0.7372, 0.8887, 1.0174, 0.9829, 0.9739
15, 120, 57.30, 0.6164, 0.7546, 1.6895, 0.5919, 0.9763
15, 121, 46.65, 0.5304, 0.6528, 2.2565, 0.4432, 0.9695
15, 122, 36.35, 0.5349, 0.5283, 2.9905, 0.3344, 0.9514
15, 123, 32.19, 0.8872, 0.5148, 3.4231, 0.2921, 0.9617
16, 1, 72.47, 0.9491, 0.8586, 1.1801, 0.8474, 0.9756
16, 2, 69.28, 0.4904, 0.8954, 1.1239, 0.8898, 0.9717
16, 3, 77.84, 0.5019, 0.8886, 1.1263, 0.8879, 0.9775
16, 4, 60.66, 0.6315, 0.6211, 2.3466, 0.4261, 0.9727
16, 5, 47.13, 0.6299, 0.5336, 2.6725, 0.3742, 0.9568
16, 6, 47.74, 0.6987, 0.6104, 2.3033, 0.4342, 0.9670
16, 7, 33.67, 0.5592, 0.4135, 3.8560, 0.2593, 0.9402
16, 8, 47.99, 0.3919, 0.5972, 2.4140, 0.4143, 0.9635
16, 9, 69.02, 0.6852, 0.7375, 1.7632, 0.5672, 0.9786
16, 10, 91.11, 0.5736, 0.8939, 1.0346, 0.9666, 0.9758
16, 11, 75.82, 0.6187, 0.8841, 1.0569, 0.9461, 0.9710
16, 12, 98.71, 0.7438, 0.8891, 1.0112, 0.9889, 0.9746
16, 13, 85.98, 0.7015, 0.8972, 1.0380, 0.9634, 0.9732
16, 14, 91.61, 0.5665, 0.8902, 1.0233, 0.9772, 0.9739
16, 15, 82.01, 0.5125, 0.8884, 1.0106, 0.9895, 0.9710
16, 16, 90.15, 0.6222, 0.8961, 1.0306, 0.9703, 0.9736
16, 17, 89.88, 0.6535, 0.8900, 1.0272, 0.9736, 0.9740
16, 18, 75.69, 0.5630, 0.9056, 1.0241, 0.9765, 0.9725
16, 19, 90.43, 0.9171, 0.9002, 1.0323, 0.9687, 0.9758
16, 20, 89.09, 0.9083, 0.9072, 1.0270, 0.9737, 0.9777
16, 21, 84.28, 0.8183, 0.8848, 1.0140, 0.9862, 0.9715
16, 22, 53.36, 0.6484, 0.6880, 1.9870, 0.5033, 0.9712
16, 23, 85.79, 0.5237, 0.8808, 1.0260, 0.9747, 0.9715
16, 24, 80.96, 0.5963, 0.8742, 1.0296, 0.9712, 0.9749
16, 25, 37.54, 0.5304, 0.5635, 2.5955, 0.3853, 0.9604
16, 26, 83.84, 0.6923, 0.8277, 1.4043, 0.7121, 0.9827
16, 27, 66.49, 0.4597, 0.8919, 1.0274, 0.9733, 0.9676
16, 28, 86.77, 0.6347, 0.9010, 1.0148, 0.9854, 0.9769
16, 29, 67.98, 0.8663, 0.9055, 1.0160, 0.9843, 0.9709
16, 30, 78.41, 0.5400, 0.8715, 1.0164, 0.9839, 0.9723
16, 31, 90.98, 0.6225, 0.8871, 1.0251, 0.9755, 0.9728
16, 32, 45.67, 0.4891, 0.5186, 2.8532, 0.3505, 0.9628
16, 33, 68.49, 0.5381, 0.8694, 1.0126, 0.9875, 0.9634
16, 34, 80.09, 0.4978, 0.8832, 1.0172, 0.9831, 0.9752
16, 35, 68.59, 0.5649, 0.8987, 1.0188, 0.9815, 0.9710
16, 36, 76.27, 0.8276, 0.8918, 1.0168, 0.9835, 0.9749
16, 37, 79.83, 0.5534, 0.8838, 1.0285, 0.9723, 0.9717
16, 38, 76.73, 0.7428, 0.9037, 1.0393, 0.9622, 0.9747
16, 39, 72.34, 0.4744, 0.8660, 1.0427, 0.9590, 0.9644
16, 40, 86.13, 0.7297, 0.8940, 1.0406, 0.9610, 0.9764
16, 41, 58.34, 0.4538, 0.7945, 1.0311, 0.9699, 0.9548
16, 42, 69.07, 0.7383, 0.8963, 1.0255, 0.9751, 0.9697
16, 43, 69.19, 0.8746, 0.9008, 1.0411, 0.9605, 0.9720
16, 44, 89.10, 0.9181, 0.8908, 1.0247, 0.9759, 0.9740
16, 45, 72.69, 0.7853, 0.9074, 1.0220, 0.9785, 0.9716
16, 46, 70.09, 0.4990, 0.8938, 1.0154, 0.9849, 0.9670
16, 47, 92.81, 0.6222, 0.8812, 1.0287, 0.9721, 0.9731
16, 48, 72.68, 0.4763, 0.8865, 1.0192, 0.9812, 0.9697
16, 49, 95.23, 0.7326, 0.8921, 1.0286, 0.9722, 0.9746
16, 50, 86.03, 0.5154, 0.8965, 1.0273, 0.9734, 0.9742
16, 51, 67.00, 0.5985, 0.7124, 1.8242, 0.5482, 0.9798
16, 52, 85.06, 0.5192, 0.8445, 1.0082, 0.9918, 0.9671
16, 53, 91.40, 0.6324, 0.8936, 1.0440, 0.9579, 0.9761
16, 54, 78.01, 0.8058, 0.9153, 1.0189, 0.9814, 0.9758
16, 55, 72.62, 0.6900, 0.8835, 1.0327, 0.9684, 0.9697
16, 56, 98.33, 0.6734, 0.8947, 1.0283, 0.9725, 0.9754
16, 57, 87.52, 0.6759, 0.9014, 1.0092, 0.9909, 0.9758
16, 58, 92.21, 0.6417, 0.8837, 1.0230, 0.9775, 0.9741
16, 59, 88.39, 0.5563, 0.9052, 1.0278, 0.9730, 0.9790
16, 60, 73.44, 0.6120, 0.9098, 1.0318, 0.9692, 0.9711
16, 61, 77.32, 0.5995, 0.8491, 1.0235, 0.9770, 0.9648
16, 62, 72.46, 0.4613, 0.8542, 1.0382, 0.9632, 0.9657
16, 63, 79.03, 0.4565, 0.8782, 1.0249, 0.9757, 0.9709
16, 64, 91.83, 0.5713, 0.8912, 1.0231, 0.9774, 0.9769
16, 65, 85.42, 0.5790, 0.8809, 1.0286, 0.9722, 0.9726
16, 66, 91.44, 0.6587, 0.8937, 1.0484, 0.9538, 0.9798
16, 67, 82.73, 0.8900, 0.9082, 1.0471, 0.9550, 0.9770
16, 68, 85.87, 0.5464, 0.8752, 1.0332, 0.9679, 0.9697
16, 69, 92.86, 0.9469, 0.9037, 1.0234, 0.9772, 0.9765
16, 70, 72.46, 0.5006, 0.8629, 1.0586, 0.9447, 0.9680
16, 71, 18.67, 0.4179, 0.3896, 3.9591, 0.2526, 0.9208
16, 72, 72.77, 0.5419, 0.9036, 1.0201, 0.9803, 0.9718
16, 73, 80.87, 0.5173, 0.8665, 1.0138, 0.9864, 0.9723
16, 74, 54.11, 0.5054, 0.8733, 1.0314, 0.9695, 0.9577
16, 75, 81.78, 0.5969, 0.8892, 1.0060, 0.9941, 0.9733
16, 76, 93.24, 0.6011, 0.8941, 1.0136, 0.9866, 0.9752
16, 77, 71.82, 0.9159, 0.8996, 1.0204, 0.9800, 0.9721
16, 78, 87.43, 0.5221, 0.8371, 1.0231, 0.9775, 0.9674
16, 79, 94.06, 0.7665, 0.8975, 1.0327, 0.9683, 0.9763
16, 80, 91.66, 0.5361, 0.8765, 1.0237, 0.9768, 0.9716
16, 81, 76.70, 0.5106, 0.8473, 1.0218, 0.9787, 0.9657
16, 82, 52.17, 0.4536, 0.7864, 1.4355, 0.6966, 0.9686
16, 83, 82.99, 0.5384, 0.8785, 1.0172, 0.9831, 0.9725
16, 84, 82.67, 0.6876, 0.8935, 1.0172, 0.9831, 0.9712
16, 85, 95.29, 0.6331, 0.9064, 1.0246, 0.9760, 0.9776
16, 86, 71.78, 0.5006, 0.8775, 1.0485, 0.9538, 0.9678
16, 87, 73.78, 0.4159, 0.8822, 1.0635, 0.9403, 0.9699
16, 88, 86.78, 0.5777, 0.8994, 1.0145, 0.9857, 0.9752
16, 89, 69.89, 0.4974, 0.8968, 1.0244, 0.9762, 0.9713
16, 90, 67.69, 0.8263, 0.8687, 1.0428, 0.9590, 0.9607
16, 91, 93.51, 0.6104, 0.8928, 1.0370, 0.9643, 0.9760
16, 92, 114.03, 0.8749, 0.9014, 1.0259, 0.9748, 0.9777
16, 93, 94.49, 0.6174, 0.9003, 1.0316, 0.9694, 0.9782
16, 94, 82.46, 0.5894, 0.8967, 1.0231, 0.9774, 0.9727
16, 95, 82.81, 0.7508, 0.9060, 1.0604, 0.9431, 0.9748
16, 96, 66.47, 0.4223, 0.7558, 1.0248, 0.9758, 0.9615
16, 97, 76.37, 0.6104, 0.8327, 1.3983, 0.7151, 0.9823
16, 98, 67.72, 0.4990, 0.8966, 1.0240, 0.9766, 0.9743
16, 99, 95.28, 0.6875, 0.9021, 1.0187, 0.9816, 0.9763
16, 100, 76.34, 0.5102, 0.8761, 1.0384, 0.9630, 0.9681
16, 101, 75.90, 0.8496, 0.8991, 1.0162, 0.9840, 0.9700
16, 102, 97.04, 0.6241, 0.8929, 1.0401, 0.9614, 0.9772
16, 103, 85.99, 0.6756, 0.9019, 1.0152, 0.9850, 0.9778
16, 104, 92.41, 0.5768, 0.8956, 1.0322, 0.9688, 0.9763
16, 105, 65.66, 0.5915, 0.9025, 1.0092, 0.9909, 0.9744
16, 106, 57.24, 0.6075, 0.8995, 1.0395, 0.9620, 0.9711
16, 107, 93.81, 0.6807, 0.8937, 1.0312, 0.9698, 0.9761
16, 108, 75.07, 0.5557, 0.7747, 1.4543, 0.6876, 0.9788
16, 109, 56.83, 0.5860, 0.8961, 1.0344, 0.9667, 0.9639
16, 110, 86.23, 0.5992, 0.8987, 1.0255, 0.9751, 0.9727
16, 111, 67.61, 0.5173, 0.8414, 1.1682, 0.8560, 0.9706
16, 112, 69.40, 0.6212, 0.8017, 1.4161, 0.7061, 0.9794
16, 113, 31.87, 0.7415, 0.5910, 2.6811, 0.3730, 0.9593
16, 114, 67.04, 0.7003, 0.7807, 1.6227, 0.6163, 0.9782
16, 115, 50.78, 0.5518, 0.6310, 2.0946, 0.4774, 0.9673
16, 116, 42.92, 0.5371, 0.6179, 2.3905, 0.4183, 0.9604
16, 117, 42.20, 0.6024, 0.5225, 2.9854, 0.3350, 0.9654
16, 118, 40.57, 0.9392, 0.5595, 2.9828, 0.3353, 0.9686
17, 1, 75.55, 0.6113, 0.8438, 1.2928, 0.7735, 0.9808
17, 2, 37.24, 0.5418, 0.4779, 3.2513, 0.3076, 0.9561
17, 3, 68.44, 0.6321, 0.7668, 1.5886, 0.6295, 0.9788
17, 4, 81.09, 0.6065, 0.9023, 1.0299, 0.9710, 0.9719
17, 5, 68.51, 0.6542, 0.8851, 1.0230, 0.9775, 0.9675
17, 6, 104.07, 0.6321, 0.9016, 1.0172, 0.9831, 0.9791
17, 7, 98.64, 0.8287, 0.9082, 1.0293, 0.9715, 0.9774
17, 8, 56.45, 0.8902, 0.6375, 2.1655, 0.4618, 0.9645
17, 9, 78.23, 0.6798, 0.9003, 1.0088, 0.9913, 0.9738
17, 10, 69.52, 0.9312, 0.8994, 1.0284, 0.9724, 0.9723
17, 11, 85.84, 0.9123, 0.9088, 1.0354, 0.9658, 0.9779
17, 12, 86.04, 0.5584, 0.8896, 1.0660, 0.9381, 0.9734
17, 13, 71.44, 0.7160, 0.8964, 1.0313, 0.9696, 0.9680
17, 14, 94.69, 0.5924, 0.8983, 1.0202, 0.9802, 0.9768
17, 15, 96.03, 0.8703, 0.8999, 1.0306, 0.9703, 0.9776
17, 16, 75.74, 0.4928, 0.9041, 1.0713, 0.9335, 0.9753
17, 17, 73.21, 0.7394, 0.8802, 1.0330, 0.9681, 0.9693
17, 18, 92.29, 0.6561, 0.8776, 1.0239, 0.9767, 0.9741
17, 19, 89.73, 0.9398, 0.8991, 1.0238, 0.9767, 0.9747
17, 20, 96.41, 0.6330, 0.8823, 1.0403, 0.9613, 0.9744
17, 21, 95.18, 0.5863, 0.8661, 1.0088, 0.9912, 0.9742
17, 22, 84.06, 0.7009, 0.8127, 1.4549, 0.6874, 0.9831
17, 23, 70.32, 0.5005, 0.8675, 1.0308, 0.9702, 0.9668
17, 24, 83.61, 0.7576, 0.8970, 1.0266, 0.9741, 0.9748
17, 25, 77.88, 0.7237, 0.9080, 1.0493, 0.9530, 0.9724
17, 26, 85.20, 0.6170, 0.8836, 1.0212, 0.9792, 0.9718
17, 27, 100.25, 0.7528, 0.9146, 1.0240, 0.9766, 0.9813
17, 28, 97.43, 0.5748, 0.8884, 1.0284, 0.9724, 0.9751
17, 29, 84.19, 0.5725, 0.9049, 1.0048, 0.9952, 0.9750
17, 30, 84.27, 0.5642, 0.9077, 1.0281, 0.9726, 0.9778
17, 31, 78.23, 0.6545, 0.8856, 1.0299, 0.9710, 0.9726
17, 32, 61.13, 0.4278, 0.7745, 1.0327, 0.9683, 0.9525
17, 33, 91.92, 0.6266, 0.8862, 1.0055, 0.9945, 0.9761
17, 34, 97.64, 0.5690, 0.9034, 1.0205, 0.9799, 0.9775
17, 35, 73.85, 0.8578, 0.8987, 1.0267, 0.9740, 0.9732
17, 36, 85.68, 0.8367, 0.9045, 1.0088, 0.9913, 0.9751
17, 37, 84.76, 0.4438, 0.8933, 1.0553, 0.9476, 0.9745
17, 38, 95.01, 0.5767, 0.8919, 1.0277, 0.9730, 0.9756
17, 39, 78.47, 0.5581, 0.9099, 1.0258, 0.9749, 0.9788
17, 40, 75.64, 0.5889, 0.8900, 1.0274, 0.9733, 0.9692
17, 41, 54.38, 0.5235, 0.9110, 1.0232, 0.9773, 0.9696
17, 42, 96.79, 0.7278, 0.8994, 1.0459, 0.9561, 0.9756
17, 43, 88.05, 0.6087, 0.9008, 1.0188, 0.9815, 0.9782
17, 44, 78.19, 0.4809, 0.8722, 1.0145, 0.9857, 0.9710
17, 45, 75.48, 0.5395, 0.8907, 1.0268, 0.9739, 0.9762
17, 46, 84.86, 0.6074, 0.8917, 1.0203, 0.9801, 0.9750
17, 47, 16.71, 0.4083, 0.3976, 4.0286, 0.2482, 0.9058
17, 48, 87.89, 0.5495, 0.8878, 1.0340, 0.9671, 0.9714
17, 49, 67.58, 0.6641, 0.8429, 1.3008, 0.7688, 0.9750
17, 50, 73.75, 0.6539, 0.9018, 1.0254, 0.9752, 0.9756
17, 51, 85.84, 0.5168, 0.8137, 1.0291, 0.9717, 0.9662
17, 52, 81.86, 0.8412, 0.8929, 1.0126, 0.9875, 0.9757
17, 53, 85.20, 0.5540, 0.8936, 1.0407, 0.9609, 0.9736
17, 54, 74.85, 0.6481, 0.8858, 1.0204, 0.9800, 0.9755
17, 55, 88.41, 0.7089, 0.8958, 1.0177, 0.9826, 0.9752
17, 56, 88.44, 0.4637, 0.8990, 1.0308, 0.9701, 0.9739
17, 57, 74.86, 0.5040, 0.9035, 1.0281, 0.9726, 0.9752
17, 58, 41.05, 0.3964, 0.8245, 1.0311, 0.9698, 0.9433
17, 59, 88.84, 0.7771, 0.8948, 1.0259, 0.9747, 0.9748
17, 60, 80.66, 0.6244, 0.8979, 1.0217, 0.9788, 0.9754
17, 61, 89.04, 0.5421, 0.8400, 1.0277, 0.9731, 0.9689
17, 62, 86.82, 0.6110, 0.8995, 1.0319, 0.9691, 0.9768
17, 63, 55.59, 0.5908, 0.7416, 1.7709, 0.5647, 0.9801
17, 64, 86.75, 0.6964, 0.9032, 1.0435, 0.9583, 0.9750
17, 65, 78.30, 0.5578, 0.8429, 1.0389, 0.9626, 0.9659
17, 66, 68.26, 0.9148, 0.8093, 1.3676, 0.7312, 0.9778
17, 67, 52.10, 0.4560, 0.5799, 1.1015, 0.9078, 0.9342
17, 68, 82.24, 0.5594, 0.8609, 1.0219, 0.9786, 0.9682
17, 69, 72.51, 0.5969, 0.8837, 1.0266, 0.9741, 0.9694
17, 70, 96.39, 0.6516, 0.8865, 1.0220, 0.9785, 0.9776
17, 71, 74.71, 0.7832, 0.9165, 1.0307, 0.9702, 0.9756
17, 72, 29.07, 0.5266, 0.4994, 3.2515, 0.3075, 0.9535
17, 73, 96.26, 0.5767, 0.8960, 1.0055, 0.9945, 0.9760
17, 74, 77.31, 0.4675, 0.8647, 1.0016, 0.9984, 0.9669
17, 75, 42.66, 0.7925, 0.5323, 2.8390, 0.3522, 0.9638
17, 76, 92.29, 0.7656, 0.8991, 1.0375, 0.9639, 0.9746
17, 77, 68.12, 0.4960, 0.8707, 1.0227, 0.9778, 0.9627
17, 78, 75.68, 0.6350, 0.9023, 1.0206, 0.9798, 0.9737
17, 79, 85.18, 0.6491, 0.8984, 1.0226, 0.9779, 0.9742
17, 80, 74.52, 0.4448, 0.8561, 1.0099, 0.9902, 0.9678
17, 81, 81.66, 0.5940, 0.9055, 1.0316, 0.9694, 0.9753
17, 82, 98.29, 0.6158, 0.8800, 1.0357, 0.9656, 0.9739
17, 83, 89.27, 0.8066, 0.8949, 1.0119, 0.9882, 0.9770
17, 84, 83.12, 0.7096, 0.8902, 1.0330, 0.9681, 0.9735
17, 85, 72.20, 0.5456, 0.8813, 1.0218, 0.9787, 0.9681
17, 86, 75.48, 0.5424, 0.8984, 1.0421, 0.9596, 0.9725
17, 87, 109.76, 0.8104, 0.9001, 1.0179, 0.9824, 0.9787
17, 88, 87.67, 0.9324, 0.9071, 1.0099, 0.9902, 0.9747
17, 89, 65.80, 0.5818, 0.8113, 1.4885, 0.6718, 0.9838
17, 90, 68.05, 0.4111, 0.8038, 1.0279, 0.9729, 0.9604
17, 91, 83.85, 0.5600, 0.8838, 1.0351, 0.9661, 0.9729
17, 92, 78.21, 0.7115, 0.8890, 1.0128, 0.9874, 0.9701
17, 93, 91.51, 0.8927, 0.8875, 1.0240, 0.9766, 0.9765
17, 94, 69.90, 0.5280, 0.8677, 1.0383, 0.9631, 0.9665
17, 95, 82.55, 0.7650, 0.8976, 1.0064, 0.9937, 0.9739
17, 96, 76.76, 0.7682, 0.8697, 1.0553, 0.9476, 0.9711
17, 97, 82.38, 0.7522, 0.8881, 1.0196, 0.9808, 0.9713
17, 98, 99.98, 0.5969, 0.8647, 1.0146, 0.9856, 0.9747
17, 99, 75.06, 0.5812, 0.8934, 1.0128, 0.9874, 0.9672
17, 100, 62.44, 0.4393, 0.7984, 1.0358, 0.9654, 0.9513
17, 101, 59.28, 0.9318, 0.7508, 1.7781, 0.5624, 0.9796
17, 102, 80.81, 0.4998, 0.8717, 1.0211, 0.9793, 0.9724
17, 103, 78.36, 0.5418, 0.8992, 1.0471, 0.9551, 0.9708
17, 104, 84.24, 0.5034, 0.8669, 1.2572, 0.7954, 0.9852
17, 105, 75.46, 0.6772, 0.8952, 1.1391, 0.8779, 0.9795
17, 106, 75.67, 0.6097, 0.8051, 1.4430, 0.6930, 0.9782
17, 107, 68.56, 0.5959, 0.7618, 1.6892, 0.5920, 0.9783
17, 108, 58.73, 0.4877, 0.7504, 1.5885, 0.6295, 0.9687
17, 109, 43.51, 0.9401, 0.5861, 2.5816, 0.3874, 0.9679
18, 1, 36.43, 0.8169, 0.5191, 2.8995, 0.3449, 0.9568
18, 2, 66.73, 0.7171, 0.8467, 1.3102, 0.7632, 0.9754
18, 3, 45.92, 0.8098, 0.6207, 2.4535, 0.4076, 0.9665
18, 4, 58.29, 0.4527, 0.8245, 1.3496, 0.7410, 0.9726
18, 5, 56.51, 0.6186, 0.6540, 2.0341, 0.4916, 0.9709
18, 6, 70.38, 0.8046, 0.8545, 1.2009, 0.8327, 0.9758
18, 7, 74.76, 0.6504, 0.8659, 1.1872, 0.8423, 0.9782
18, 8, 80.39, 0.5786, 0.9103, 1.0220, 0.9784, 0.9779
18, 9, 72.95, 0.5087, 0.9050, 1.0506, 0.9518, 0.9708
18, 10, 78.82, 0.5360, 0.8683, 1.0292, 0.9716, 0.9669
18, 11, 36.84, 0.5599, 0.4507, 3.5209, 0.2840, 0.9533
18, 12, 90.18, 0.6335, 0.9143, 1.0078, 0.9922, 0.9805
18, 13, 93.66, 0.8999, 0.9083, 1.0201, 0.9803, 0.9772
18, 14, 90.73, 0.5259, 0.8731, 1.0387, 0.9628, 0.9735
18, 15, 81.99, 0.5295, 0.8053, 1.0166, 0.9837, 0.9679
18, 16, 70.00, 0.5045, 0.8775, 1.0105, 0.9896, 0.9673
18, 17, 54.52, 0.4595, 0.8041, 1.0249, 0.9757, 0.9494
18, 18, 55.20, 0.5214, 0.8813, 1.0550, 0.9479, 0.9584
18, 19, 69.12, 0.4605, 0.8687, 1.0192, 0.9812, 0.9686
18, 20, 101.71, 0.8312, 0.8889, 1.0418, 0.9599, 0.9766
18, 21, 93.27, 0.7077, 0.8973, 1.0192, 0.9811, 0.9784
18, 22, 72.35, 0.5094, 0.8756, 1.0130, 0.9871, 0.9679
18, 23, 85.68, 0.7113, 0.8822, 1.0268, 0.9739, 0.9750
18, 24, 84.69, 0.5726, 0.8670, 1.0304, 0.9705, 0.9702
18, 25, 81.85, 0.6251, 0.8981, 1.0446, 0.9573, 0.9749
18, 26, 85.62, 0.9255, 0.9016, 1.0257, 0.9749, 0.9776
18, 27, 34.03, 0.9316, 0.4298, 3.6212, 0.2762, 0.9479
18, 28, 70.44, 0.6773, 0.7392, 1.7592, 0.5684, 0.9813
18, 29, 81.59, 0.7576, 0.9091, 1.0237, 0.9769, 0.9778
18, 30, 85.36, 0.5629, 0.8482, 1.0280, 0.9727, 0.9696
18, 31, 73.10, 0.7913, 0.8890, 1.0237, 0.9769, 0.9710
18, 32, 78.93, 0.8840, 0.8879, 1.0237, 0.9769, 0.9739
18, 33, 104.81, 0.6811, 0.8958, 1.0262, 0.9744, 0.9798
18, 34, 102.97, 0.6222, 0.9004, 1.0288, 0.9720, 0.9791
18, 35, 72.96, 0.5068, 0.8929, 1.0146, 0.9857, 0.9704
18, 36, 50.19, 0.4734, 0.6456, 2.2869, 0.4373, 0.9732
18, 37, 75.97, 0.4945, 0.7542, 1.0279, 0.9729, 0.9564
18, 38, 79.56, 0.7288, 0.9038, 1.0068, 0.9932, 0.9739
18, 39, 97.11, 0.6546, 0.9014, 1.0131, 0.9870, 0.9772
18, 40, 100.38, 0.6390, 0.8665, 1.0180, 0.9823, 0.9754
